,institution,text,source_idx,artist,is_artwork
260,3,"Shimomura has again taken inspiration from traditional ukiyo-e depictions of villainous characters from Kabuki theater. The grimacing actor, who rolls up his sleeve to confront a rival at a climactic moment of a vendetta play, was a familiar motif of ukiyo-e. His horizontal striped costume stands out against the verticals of the bamboo latticework.",W291,25,True
261,3,"Based on Tōshūsai Sharaku’s famous image of the Kabuki actor Ōtani Oniji III as Yakko Edobei (on display in the case at right), this image is cropped to place emphasis on the subject’s intense facial expression rather than his hands. Behind the abstracted latticework is the partly obscured figure of an onnagata (a male actor who performs women’s roles) playing a courtesan. The striped patterning evokes Edo fashion sensibilities but is a product of the artist’s own imagination, here combined with other elements derived from images of an ukiyo-e coloring book that he had found.",W294,25,True
262,3,"Shimomura employs crisscross latticework (seen in several other prints in the Oriental Masterprints series) as a pictorial device to evoke the setting of the Yoshiwara red-light district, where courtesans, seated behind similar barriers, awaited their clients. Here, a courtesan, identifiable by her array of hairpins, is being embraced by a male client. In this print and throughout the series, the artist intended to make the viewer aware of, and grapple with, stereotypes of “Oriental” art.",W295,25,True
263,3,"The visage of a Kabuki actor in red- and blue-striped kumadori makeup is seen between a pair of partly opened lattice doors. The silhouette of the rest of his bulky costume and courtier’s cap suggest his fierce presence. Although we do not know exactly which earlier ukiyo-e print the artist was inspired by, the distinctive features and hat indicate that the actor is Utaemon Nakamura III (1778–1838) in the role of Katō Masakiyo, a character based on the famous historical warrior Katō Kiyomasa (1562–1611).",W296,25,True
264,3,"Here the artist omitted the faces of the actors and courtesans that appear in many of the other works in his series Oriental Masterprints. Instead, we glimpse only a section of brightly colored male and female costumes—his striped, hers flowery—through a gap in the lattice doors. In silhouette at left we can make out the heads of an embracing couple, while at right we see the outline of a woman’s foot with the toes twisting in excitement, a standard convention of shunga, or premodern erotica.",W302,25,True
265,3,"In this series, Oriental Masterprints, Shimomura combines twentieth-century American Pop Art with imagery from traditional eighteenth- and nineteenth-century Japanese woodblock prints; he explores his Japanese American identity within contemporary American society through this print series. Shimomura was forced to come face-to-face with his Japanese American cultural identity living in Lawrence, Kansas, one day when he was mistaken as a foreigner and questioned by a local as to why he spoke English so well. Around the same time Shimomura saw a children’s coloring book based on “images from the floating world,” or ukiyo-e, and the artist was struck by their foreignness to him. These became the catalyst to the proposed series, Oriental Masterprints, which he produced between 1972 and 1976. Shimomura was already working in a Pop style that shared an aesthetic for flatness and emphasis on surfaces, with the Japanese woodblock prints.",W303,25,True
266,Smithsonian American Art Museum,"Diary: December 12, 1941 is from a series of paintings by Roger Shimomura inspired by the diaries of his paternal grandmother, Toku Shimomura. The title references a date that fell between the Japanese bombing of Pearl Harbor and the US issuing of Executive Order 9066. Shimomura and his family were among the more than 120,000 innocent Japanese Americans incarcerated during World War II because of that order.

Dressed in Japanese clothing and with diary, brush, and ink at hand, Toku sits contemplating her fate. On the shoji screen behind her looms the silhouette of Superman, an emblem of America. In 1941, she had lived in the United States for nearly thirty years. Yet her grandson depicts her in a scene reminiscent of eighteenth-century Japan. The choice underscores the prevalent perception that Asians in the United States are forever foreign--and the expectation that even a third-generation American like Shimomura should make art that, like him, ""looks"" Japanese.",W307,25,True
267,1,A silhouetted soldier with rifle watches over a guarded camp of barracks and watchtower,W310,25,True
268,1,Two children and a man peer through barbed wire with serious expressions,W311,25,True
269,1,"Kabuki actor with bold white face paint and red eye makeup looks forward, two figures behind",W312,25,True
270,1,A stylized kabuki actor with bold makeup menacingly faces a cowboy behind barbed wire,W313,25,True
271,1,A cartoon mouse in a yellow coat waves from behind barbed wire toward a masked face,W314,25,True
272,1,"Two people face each other across barbed wire, one wearing a graduation cap",W315,25,True
273,1,A stylized Japanese man with a red scarf peers anxiously through horizontal wooden slats,W316,25,True
274,1,A stylized scene shows a kabuki-makeup figure and an older person behind barbed wire,W317,25,True
275,1,"Three stylized faces, including a kabuki actor, seen behind barbed wire against colorful background",W318,25,True
276,1,A stylized print shows a man in a colorful orange robe with another figure peeking behind him,W319,25,True
277,1,"Two stylized faces, a stern man and smiling woman, separated by horizontal barbed wire",W320,25,True
278,1,"Three children stand behind barbed wire, two girls peering through bars and looking worried",W321,25,True
279,1,"Two people peek through barbed wire, one child lifting a red-and-white hat",W322,25,True
280,2,"Delicate trails of scarlet thread embroidered across oceans of fabric represent the real-life journeys of refugees who fled Vietnam in the late twentieth century. Tiffany Chung compiled these routes to capture a perspective that had never been told: those of people like her family, who were forced to escape after the war ravaged their home country.

For Chung, the map is a way to frame her own experience. Having lived through the war and a subsequent move to the United States, she is fascinated by how political events change the world in ways big and small, shaping large-scale geographies as much as individual lives.",W323,26,True
281,2,"The translucent fish swimming to the center of this painting is a self-portrait of the artist. Adopted by Tom Nakashima as a symbol of fluidity, it represents his journey through life. In many of his works, he uses this animal's associations with Christianity and Asian cultures to explore his Japanese American heritage.

The fish approaches the threshold of a large chapel, a place of refuge inspired by the Arena Chapel in Padua, Italy, decorated with religious-themed frescoes by Giotto, a famous fourteenth-century Italian painter. For Nakashima, his structure serves as a path to Japan and represents safe passage across landscapes, times, and cultures.",W327,27,True
